gas_day,meter_id,scheduled_dth,actual_dth,pressure_psig,temperature_f,variance_pct
2026-08-05,OKT-OK9-01,17798,17331,741.0,80.2,-2.62
2026-08-05,OKT-OK9-02,12170,12225,760.5,79.1,0.45
2026-08-05,OKT-OK9-03,11615,12019,754.5,76.6,3.48
2026-08-05,OKT-OK9-04,9219,9716,731.1,80.3,5.39
2026-08-05,OKT-OK9-05,13383,14143,799.8,81.7,5.68
2026-08-05,OKT-OK9-06,59928,57421,881.9,81.5,-4.18
2026-08-05,OKT-OK9-07,17062,17725,770.6,79.8,3.88
2026-08-05,OKT-OK9-08,8852,8631,824.6,77.8,-2.49
2026-08-05,OKT-OK9-09,4769,4729,680.8,76.9,-0.84
2026-08-05,OKT-O12-01,5080,4999,872.2,76.7,-1.58
2026-08-05,OKT-O12-02,15948,15698,931.0,77.7,-1.57
2026-08-05,OKT-O12-03,67971,68674,697.3,78.9,1.03
2026-08-05,OKT-O12-04,15267,15927,841.4,83.7,4.32
2026-08-05,OKT-O11-01,18998,19303,780.3,86.0,1.61
2026-08-05,OKT-O11-02,26061,27501,874.2,82.6,5.53
2026-08-06,OKT-DN1-01,86653,83459,824.7,76.1,-3.69
2026-08-06,OKT-DN1-02,8835,8714,814.1,86.1,-1.36
2026-08-06,OKT-DN4-01,10286,9902,771.7,86.6,-3.73
2026-08-06,OKT-DN4-02,11622,12317,922.6,77.4,5.97
2026-08-06,OKT-DN4-03,21117,22135,781.8,86.5,4.82
2026-08-06,OKT-DN4-04,15524,16157,785.0,79.7,4.08
2026-08-06,OKT-DN4-05,14325,13854,854.9,80.5,-3.29
2026-08-06,OKT-DN4-06,8889,8382,916.9,85.3,-5.71
2026-08-06,OKT-DN4-07,12169,11592,786.2,77.6,-4.74
2026-08-06,OKT-DN4-08,19190,18980,815.0,84.7,-1.1
2026-08-06,OKT-DN4-09,9105,8821,761.6,78.9,-3.11
2026-08-06,OKT-DN5-01,55792,57045,838.3,80.6,2.25
2026-08-06,OKT-DN5-02,11981,12537,759.3,80.2,4.63
2026-08-06,OKT-DN5-03,17028,17702,830.1,88.0,3.96
2026-08-06,OKT-DN5-04,33234,31480,833.9,79.9,-5.28
2026-08-06,OKT-DN5-05,14272,14645,662.3,77.3,2.61
2026-08-06,OKT-DN5-06,28346,29824,913.8,79.2,5.21
2026-08-06,OKT-OK1-01,67905,64126,796.8,78.8,-5.56
2026-08-06,OKT-OK1-02,14279,13580,871.9,76.3,-4.89
2026-08-06,OKT-OK1-03,7357,7608,761.4,87.8,3.41
2026-08-06,OKT-OK1-04,11797,11896,702.2,79.0,0.84
2026-08-06,OKT-OK2-01,52127,50385,744.5,87.3,-3.34
2026-08-06,OKT-OK2-02,15172,15270,870.9,83.4,0.65
2026-08-06,OKT-OK3-01,56267,57646,807.3,84.9,2.45
2026-08-06,OKT-OK3-02,15889,16392,863.5,79.3,3.16
2026-08-06,OKT-OK3-03,12958,12385,677.2,82.4,-4.42
2026-08-06,OKT-OK4-01,28553,28227,708.9,80.5,-1.14
2026-08-06,OKT-OK4-02,72339,71797,713.7,82.0,-0.75
2026-08-06,OKT-OK9-01,17837,18311,691.5,86.3,2.66
2026-08-06,OKT-OK9-02,12196,12404,690.7,76.2,1.7
2026-08-06,OKT-OK9-03,11641,12132,756.5,87.0,4.22
2026-08-06,OKT-OK9-04,9239,9034,830.9,81.9,-2.22
2026-08-06,OKT-OK9-05,13412,12874,750.6,77.4,-4.01
2026-08-06,OKT-OK9-06,60287,60122,734.0,83.2,-0.27
2026-08-06,OKT-OK9-07,17100,17150,887.5,84.4,0.29
2026-08-06,OKT-OK9-08,8871,8784,694.1,76.3,-0.99
2026-08-06,OKT-OK9-09,4780,4674,882.2,80.3,-2.22
2026-08-06,OKT-O12-01,5091,5202,795.6,76.4,2.18
2026-08-06,OKT-O12-02,15983,16622,896.1,76.2,4.0
2026-08-06,OKT-O12-03,68378,67098,820.4,86.7,-1.87
2026-08-06,OKT-O12-04,15301,15284,823.1,86.4,-0.11
2026-08-06,OKT-O11-01,19040,17985,874.3,86.3,-5.54
2026-08-06,OKT-O11-02,26118,26226,772.8,82.2,0.42
2026-08-07,OKT-DN1-01,88991,89367,822.8,84.1,0.42
2026-08-07,OKT-DN1-02,9090,8888,902.2,78.1,-2.23
2026-08-07,OKT-DN4-01,10584,10377,742.3,83.4,-1.96
2026-08-07,OKT-DN4-02,11959,11625,930.9,79.7,-2.79
2026-08-07,OKT-DN4-03,21729,21382,814.5,84.2,-1.6
2026-08-07,OKT-DN4-04,15973,15335,832.5,77.1,-4.0
2026-08-07,OKT-DN4-05,14740,14187,704.1,80.4,-3.75
2026-08-07,OKT-DN4-06,9146,9098,750.4,80.4,-0.52
2026-08-07,OKT-DN4-07,12521,13262,823.7,79.4,5.92
2026-08-07,OKT-DN4-08,19746,18853,755.9,84.4,-4.52
2026-08-07,OKT-DN4-09,9368,8843,928.8,84.8,-5.61
2026-08-07,OKT-DN5-01,57297,56235,703.2,82.7,-1.85
2026-08-07,OKT-DN5-02,12328,12751,784.2,78.2,3.43
2026-08-07,OKT-DN5-03,17521,17415,766.0,83.9,-0.6
2026-08-07,OKT-DN5-04,34197,32731,786.3,81.0,-4.29
2026-08-07,OKT-DN5-05,14685,14662,911.8,77.8,-0.16
2026-08-07,OKT-DN5-06,29167,30034,767.8,78.4,2.97
2026-08-07,OKT-OK1-01,69737,66793,865.4,78.8,-4.22
2026-08-07,OKT-OK1-02,14692,15298,791.8,77.9,4.12
2026-08-07,OKT-OK1-03,7570,7609,920.4,77.9,0.52
2026-08-07,OKT-OK1-04,12139,12131,691.3,87.0,-0.06
2026-08-07,OKT-OK2-01,53534,54086,795.1,76.6,1.03
2026-08-07,OKT-OK2-02,15611,16117,766.5,88.1,3.24
2026-08-07,OKT-OK3-01,57785,59699,845.3,76.2,3.31
2026-08-07,OKT-OK3-02,16349,17153,824.5,80.0,4.91
2026-08-07,OKT-OK3-03,13333,13008,715.7,87.9,-2.44
2026-08-07,OKT-OK4-01,29380,27731,846.3,79.7,-5.61
2026-08-07,OKT-OK4-02,74291,73626,714.2,77.5,-0.9
2026-08-07,OKT-OK9-01,18353,18582,866.1,79.6,1.25
2026-08-07,OKT-OK9-02,12550,12821,836.0,78.0,2.16
2026-08-07,OKT-OK9-03,11978,12488,843.5,82.6,4.26
2026-08-07,OKT-OK9-04,9507,9431,926.4,78.6,-0.8
2026-08-07,OKT-OK9-05,13800,13115,748.6,88.1,-4.97
2026-08-07,OKT-OK9-06,61914,61466,757.5,77.5,-0.72
2026-08-07,OKT-OK9-07,17595,17142,873.0,81.0,-2.57
2026-08-07,OKT-OK9-08,9128,8670,799.4,76.7,-5.01
2026-08-07,OKT-OK9-09,4918,4908,891.6,79.3,-0.21
2026-08-07,OKT-O12-01,5238,5002,810.2,76.5,-4.5
2026-08-07,OKT-O12-02,16446,15782,775.6,79.7,-4.03
2026-08-07,OKT-O12-03,70224,72198,716.2,82.0,2.81
2026-08-07,OKT-O12-04,15744,16078,754.1,83.1,2.12
2026-08-07,OKT-O11-01,19591,18461,858.2,81.6,-5.77
2026-08-07,OKT-O11-02,26874,27477,880.8,87.5,2.24
2026-08-08,OKT-DN1-01,83242,79214,775.2,74.4,-4.84
2026-08-08,OKT-DN1-02,8622,8530,836.3,82.2,-1.06
2026-08-08,OKT-DN4-01,10038,10122,819.4,79.9,0.83
2026-08-08,OKT-DN4-02,11342,10721,857.3,75.5,-5.47
2026-08-08,OKT-DN4-03,20608,19686,841.7,75.6,-4.48
2026-08-08,OKT-DN4-04,15150,15906,759.0,78.9,4.99
2026-08-08,OKT-DN4-05,13980,14371,744.8,81.1,2.8
2026-08-08,OKT-DN4-06,8675,8936,702.6,76.3,3.01
2026-08-08,OKT-DN4-07,11875,11932,677.1,81.3,0.48
2026-08-08,OKT-DN4-08,18728,19421,908.9,85.4,3.7
2026-08-08,OKT-DN4-09,8885,8910,812.8,79.1,0.28
2026-08-08,OKT-DN5-01,53596,56220,856.4,76.4,4.9
2026-08-08,OKT-DN5-02,11693,11479,785.6,73.9,-1.83
2026-08-08,OKT-DN5-03,16618,16992,804.1,75.3,2.25
2026-08-08,OKT-DN5-04,32433,33827,778.6,78.6,4.3
2026-08-08,OKT-DN5-05,13928,13422,795.5,82.7,-3.64
2026-08-08,OKT-DN5-06,27663,29082,718.3,84.5,5.13
2026-08-08,OKT-OK1-01,65232,68050,745.3,75.2,4.32
2026-08-08,OKT-OK1-02,13935,14655,935.8,78.8,5.17
2026-08-08,OKT-OK1-03,7179,6983,845.6,80.0,-2.73
2026-08-08,OKT-OK1-04,11513,11083,747.2,73.9,-3.73
2026-08-08,OKT-OK2-01,50075,48991,662.5,75.2,-2.17
2026-08-08,OKT-OK2-02,14806,15094,751.6,75.3,1.94
2026-08-08,OKT-OK3-01,54052,55478,826.0,83.1,2.64
2026-08-08,OKT-OK3-02,15506,15607,790.3,79.2,0.65
2026-08-08,OKT-OK3-03,12645,12587,778.1,85.5,-0.46
2026-08-08,OKT-OK4-01,27865,28337,834.7,76.6,1.7
2026-08-08,OKT-OK4-02,69492,69493,920.7,79.5,0.0
2026-08-08,OKT-OK9-01,17407,17578,811.5,76.8,0.98
2026-08-08,OKT-OK9-02,11902,11231,851.0,81.9,-5.64
2026-08-08,OKT-OK9-03,11360,11428,826.2,80.4,0.6
2026-08-08,OKT-OK9-04,9017,9263,899.0,79.2,2.73
2026-08-08,OKT-OK9-05,13089,12527,815.6,76.8,-4.29
2026-08-08,OKT-OK9-06,57915,60519,891.5,85.5,4.5
2026-08-08,OKT-OK9-07,16688,16454,796.8,83.8,-1.4
2026-08-08,OKT-OK9-08,8657,9086,925.8,80.9,4.96
2026-08-08,OKT-OK9-09,4665,4610,667.0,79.4,-1.18
2026-08-08,OKT-O12-01,4968,5220,705.5,74.7,5.06
2026-08-08,OKT-O12-02,15597,15853,944.4,76.7,1.64
2026-08-08,OKT-O12-03,65687,67224,677.0,75.6,2.34
2026-08-08,OKT-O12-04,14932,14761,924.4,75.7,-1.15
2026-08-08,OKT-O11-01,18581,18138,778.1,74.5,-2.38
2026-08-08,OKT-O11-02,25488,26300,922.6,84.2,3.18
2026-08-09,OKT-DN1-01,80728,83142,926.2,78.9,2.99
2026-08-09,OKT-DN1-02,8224,8168,680.3,74.1,-0.68
2026-08-09,OKT-DN4-01,9576,10112,765.1,84.8,5.6
2026-08-09,OKT-DN4-02,10819,10537,940.4,81.6,-2.61
2026-08-09,OKT-DN4-03,19659,19339,848.5,80.6,-1.63
2026-08-09,OKT-DN4-04,14452,14940,820.9,82.9,3.38
2026-08-09,OKT-DN4-05,13336,13631,840.7,80.5,2.21
2026-08-09,OKT-DN4-06,8275,8097,773.1,75.0,-2.15
2026-08-09,OKT-DN4-07,11328,10650,749.8,76.0,-5.98
2026-08-09,OKT-DN4-08,17865,16929,726.6,81.6,-5.24
2026-08-09,OKT-DN4-09,8476,8953,746.8,80.7,5.63
2026-08-09,OKT-DN5-01,51977,54916,783.6,79.5,5.65
2026-08-09,OKT-DN5-02,11154,11705,804.8,84.9,4.94
2026-08-09,OKT-DN5-03,15852,15932,793.1,75.6,0.5
2026-08-09,OKT-DN5-04,30939,31499,948.0,83.0,1.81
2026-08-09,OKT-DN5-05,13286,13764,741.7,84.3,3.59
2026-08-09,OKT-DN5-06,26389,26733,788.7,81.3,1.3
2026-08-09,OKT-OK1-01,63262,62728,736.0,85.3,-0.84
2026-08-09,OKT-OK1-02,13293,13629,828.3,77.2,2.53
2026-08-09,OKT-OK1-03,6848,6644,937.7,78.5,-2.99
2026-08-09,OKT-OK1-04,10982,11379,723.5,78.6,3.61
2026-08-09,OKT-OK2-01,48563,50679,754.5,82.5,4.36
2026-08-09,OKT-OK2-02,14124,13942,751.0,85.5,-1.29
2026-08-09,OKT-OK3-01,52420,52959,895.0,85.2,1.03
2026-08-09,OKT-OK3-02,14792,15136,871.5,79.4,2.33
2026-08-09,OKT-OK3-03,12063,11713,733.5,78.7,-2.9
2026-08-09,OKT-OK4-01,26581,27359,730.0,80.8,2.93
2026-08-09,OKT-OK4-02,67393,63827,921.9,75.1,-5.29
2026-08-09,OKT-OK9-01,16605,16865,940.4,78.0,1.57
2026-08-09,OKT-OK9-02,11354,11470,795.0,85.1,1.02
2026-08-09,OKT-OK9-03,10837,10415,699.8,84.8,-3.89
2026-08-09,OKT-OK9-04,8601,8906,902.0,79.7,3.55
2026-08-09,OKT-OK9-05,12486,12223,869.7,80.2,-2.11
2026-08-09,OKT-OK9-06,56165,56978,741.6,75.7,1.45
2026-08-09,OKT-OK9-07,15919,15472,837.0,76.3,-2.81
2026-08-09,OKT-OK9-08,8258,7787,942.6,83.3,-5.71
2026-08-09,OKT-OK9-09,4450,4207,907.9,82.6,-5.46
2026-08-09,OKT-O12-01,4739,4785,710.6,80.9,0.98
2026-08-09,OKT-O12-02,14879,14845,887.6,81.2,-0.23
2026-08-09,OKT-O12-03,63703,64547,858.6,83.1,1.33
2026-08-09,OKT-O12-04,14244,13981,897.5,83.5,-1.84
2026-08-09,OKT-O11-01,17725,16719,737.5,75.7,-5.67
2026-08-09,OKT-O11-02,24314,24095,729.7,85.3,-0.9
2026-08-10,OKT-DN1-01,90486,89368,758.1,81.9,-1.24
2026-08-10,OKT-DN1-02,9230,9154,755.0,83.4,-0.82
2026-08-10,OKT-DN4-01,10746,11325,831.6,77.4,5.39
2026-08-10,OKT-DN4-02,12142,12352,690.1,82.6,1.73
2026-08-10,OKT-DN4-03,22062,21547,878.6,77.1,-2.33
2026-08-10,OKT-DN4-04,16218,16233,852.7,76.7,0.1
2026-08-10,OKT-DN4-05,14965,15152,710.9,85.4,1.25
2026-08-10,OKT-DN4-06,9286,9817,809.4,79.3,5.71
2026-08-10,OKT-DN4-07,12713,12439,784.4,87.3,-2.15
2026-08-10,OKT-DN4-08,20048,20648,833.2,84.4,2.99
2026-08-10,OKT-DN4-09,9512,10005,705.0,88.1,5.18
2026-08-10,OKT-DN5-01,58260,56565,908.3,86.6,-2.91
2026-08-10,OKT-DN5-02,12517,12029,865.1,83.1,-3.9
2026-08-10,OKT-DN5-03,17790,18246,784.8,77.2,2.56
2026-08-10,OKT-DN5-04,34720,36215,845.4,84.4,4.31
2026-08-10,OKT-DN5-05,14910,15117,815.4,87.9,1.39
2026-08-10,OKT-DN5-06,29614,29303,725.7,82.0,-1.05
2026-08-10,OKT-OK1-01,70909,70650,836.2,80.8,-0.37
2026-08-10,OKT-OK1-02,14917,15671,881.8,81.1,5.05
2026-08-10,OKT-OK1-03,7685,7675,859.8,77.6,-0.13
2026-08-10,OKT-OK1-04,12325,11620,944.5,77.1,-5.72
2026-08-10,OKT-OK2-01,54433,53073,858.9,79.2,-2.5
2026-08-10,OKT-OK2-02,15850,15109,912.6,78.6,-4.67
2026-08-10,OKT-OK3-01,58756,60897,906.3,79.2,3.64
2026-08-10,OKT-OK3-02,16600,17135,850.3,85.3,3.22
2026-08-10,OKT-OK3-03,13537,13308,700.3,81.7,-1.69
2026-08-10,OKT-OK4-01,29829,29478,735.2,87.2,-1.18
2026-08-10,OKT-OK4-02,75540,75800,855.9,83.4,0.34
2026-08-10,OKT-OK9-01,18634,19382,856.7,87.9,4.01
2026-08-10,OKT-OK9-02,12742,12798,921.5,80.4,0.44
2026-08-10,OKT-OK9-03,12161,11727,719.9,76.7,-3.57
2026-08-10,OKT-OK9-04,9652,9228,761.1,82.1,-4.4
2026-08-10,OKT-OK9-05,14012,14522,791.4,84.7,3.64
2026-08-10,OKT-OK9-06,62955,64069,736.2,79.6,1.77
2026-08-10,OKT-OK9-07,17864,17540,905.6,83.7,-1.82
2026-08-10,OKT-OK9-08,9268,9051,825.5,83.9,-2.34
2026-08-10,OKT-OK9-09,4994,4931,909.2,88.2,-1.25
2026-08-10,OKT-O12-01,5319,5251,719.6,87.6,-1.27
2026-08-10,OKT-O12-02,16697,16063,741.8,79.2,-3.8
2026-08-10,OKT-O12-03,71404,67660,746.1,86.5,-5.24
2026-08-10,OKT-O12-04,15985,15766,694.9,86.0,-1.37
2026-08-10,OKT-O11-01,19891,19446,878.3,84.2,-2.24
2026-08-10,OKT-O11-02,27285,26225,861.4,82.1,-3.89
2026-08-11,OKT-DN1-01,87839,87516,746.8,76.5,-0.37
2026-08-11,OKT-DN1-02,8845,8948,685.4,82.6,1.17
2026-08-11,OKT-DN4-01,10298,10223,877.7,80.7,-0.73
2026-08-11,OKT-DN4-02,11636,12105,892.5,87.2,4.04
2026-08-11,OKT-DN4-03,21142,20131,713.5,82.9,-4.78
2026-08-11,OKT-DN4-04,15542,15512,704.4,77.9,-0.19
2026-08-11,OKT-DN4-05,14341,15104,704.4,81.7,5.32
2026-08-11,OKT-DN4-06,8899,8424,916.8,83.7,-5.34
2026-08-11,OKT-DN4-07,12182,12146,780.1,83.5,-0.3
2026-08-11,OKT-DN4-08,19212,18667,747.7,82.7,-2.84
2026-08-11,OKT-DN4-09,9115,8835,912.0,82.7,-3.07
2026-08-11,OKT-DN5-01,56555,55003,906.1,87.4,-2.74
2026-08-11,OKT-DN5-02,11995,11837,893.2,79.3,-1.32
2026-08-11,OKT-DN5-03,17048,16431,847.0,82.4,-3.62
2026-08-11,OKT-DN5-04,33272,32274,954.9,85.1,-3.0
2026-08-11,OKT-DN5-05,14288,14175,710.2,85.7,-0.79
2026-08-11,OKT-DN5-06,28379,28878,755.1,83.1,1.76
2026-08-11,OKT-OK1-01,68834,65615,942.2,82.6,-4.68
2026-08-11,OKT-OK1-02,14295,14246,919.5,87.1,-0.34
2026-08-11,OKT-OK1-03,7365,7136,691.3,85.9,-3.11
2026-08-11,OKT-OK1-04,11811,12174,718.7,86.2,3.07
2026-08-11,OKT-OK2-01,52840,50022,840.5,84.3,-5.33
2026-08-11,OKT-OK2-02,15189,14510,792.4,86.7,-4.47
2026-08-11,OKT-OK3-01,57037,59206,669.9,83.7,3.8
2026-08-11,OKT-OK3-02,15907,16532,891.8,80.7,3.93
2026-08-11,OKT-OK3-03,12972,12981,811.4,88.1,0.07
2026-08-11,OKT-OK4-01,28585,29077,722.5,80.0,1.72
2026-08-11,OKT-OK4-02,73329,72006,796.9,84.9,-1.81
2026-08-11,OKT-OK9-01,17857,17487,703.1,84.3,-2.07
2026-08-11,OKT-OK9-02,12210,12798,745.8,79.0,4.81
2026-08-11,OKT-OK9-03,11654,11629,734.0,79.3,-0.21
2026-08-11,OKT-OK9-04,9250,9605,801.7,84.5,3.84
2026-08-11,OKT-OK9-05,13427,12722,777.2,85.1,-5.25
2026-08-11,OKT-OK9-06,61113,61351,881.4,77.7,0.39
2026-08-11,OKT-OK9-07,17119,16762,881.0,84.0,-2.09
2026-08-11,OKT-OK9-08,8881,9238,737.1,76.5,4.02
2026-08-11,OKT-OK9-09,4785,5031,795.2,77.5,5.13
2026-08-11,OKT-O12-01,5097,5167,907.7,84.5,1.39
2026-08-11,OKT-O12-02,16001,15477,941.1,80.5,-3.28
2026-08-11,OKT-O12-03,69314,68994,823.2,77.3,-0.46
2026-08-11,OKT-O12-04,15318,14765,755.3,82.4,-3.61
2026-08-11,OKT-O11-01,19062,18127,777.8,87.1,-4.9
2026-08-11,OKT-O11-02,26148,26024,875.6,84.7,-0.47
2026-08-12,OKT-DN1-01,89376,94507,736.7,84.1,5.74
2026-08-12,OKT-DN1-02,9200,9535,785.2,88.4,3.64
2026-08-12,OKT-DN4-01,10712,11005,892.8,79.1,2.73
2026-08-12,OKT-DN4-02,12103,11652,901.2,77.3,-3.73
2026-08-12,OKT-DN4-03,21991,22601,855.7,78.6,2.77
2026-08-12,OKT-DN4-04,16166,15300,784.6,84.3,-5.36
2026-08-12,OKT-DN4-05,14918,14618,729.3,86.9,-2.01
2026-08-12,OKT-DN4-06,9257,8824,740.8,83.8,-4.68
2026-08-12,OKT-DN4-07,12672,11975,684.4,81.4,-5.5
2026-08-12,OKT-DN4-08,19984,19871,715.3,77.3,-0.57
2026-08-12,OKT-DN4-09,9481,9875,721.8,85.4,4.15
2026-08-12,OKT-DN5-01,57545,55370,852.0,81.7,-3.78
2026-08-12,OKT-DN5-02,12477,12131,686.4,82.3,-2.77
2026-08-12,OKT-DN5-03,17733,18291,713.9,84.5,3.15
2026-08-12,OKT-DN5-04,34609,36305,889.7,83.7,4.9
2026-08-12,OKT-DN5-05,14862,14959,729.6,80.9,0.65
2026-08-12,OKT-DN5-06,29519,30503,806.0,88.2,3.33
2026-08-12,OKT-OK1-01,70039,70000,815.1,80.7,-0.05
2026-08-12,OKT-OK1-02,14870,14206,920.8,80.2,-4.46
2026-08-12,OKT-OK1-03,7661,7610,933.7,81.3,-0.67
2026-08-12,OKT-OK1-04,12285,12469,920.1,76.5,1.5
2026-08-12,OKT-OK2-01,53765,52148,810.7,77.2,-3.01
2026-08-12,OKT-OK2-02,15799,15930,884.8,79.2,0.83
2026-08-12,OKT-OK3-01,58035,55286,899.0,85.6,-4.74
2026-08-12,OKT-OK3-02,16547,17240,837.2,80.0,4.19
2026-08-12,OKT-OK3-03,13494,13461,913.8,76.9,-0.24
2026-08-12,OKT-OK4-01,29734,30453,843.5,79.1,2.42
2026-08-12,OKT-OK4-02,74613,78471,882.1,86.1,5.17
2026-08-12,OKT-OK9-01,18575,19396,882.8,76.4,4.42
2026-08-12,OKT-OK9-02,12701,12807,745.5,81.6,0.83
2026-08-12,OKT-OK9-03,12122,12481,812.4,83.8,2.95
2026-08-12,OKT-OK9-04,9622,9828,733.7,81.0,2.15
2026-08-12,OKT-OK9-05,13967,14407,881.9,87.0,3.15
2026-08-12,OKT-OK9-06,62182,63200,890.0,76.7,1.64
2026-08-12,OKT-OK9-07,17807,17125,751.9,80.0,-3.83
2026-08-12,OKT-OK9-08,9238,9742,860.3,81.0,5.45
2026-08-12,OKT-OK9-09,4978,4876,817.8,79.3,-2.05
2026-08-12,OKT-O12-01,5302,5164,898.3,80.0,-2.6
2026-08-12,OKT-O12-02,16644,15849,890.7,76.6,-4.77
2026-08-12,OKT-O12-03,70527,70226,674.6,87.0,-0.43
2026-08-12,OKT-O12-04,15934,15333,867.8,80.1,-3.77
2026-08-12,OKT-O11-01,19828,19234,874.1,85.5,-3.0
2026-08-12,OKT-O11-02,27198,25968,889.0,83.0,-4.52
2026-08-13,OKT-DN1-01,89853,85110,862.1,77.3,-5.28
2026-08-13,OKT-DN1-02,9316,9746,765.2,81.0,4.62
2026-08-13,OKT-DN4-01,10846,11086,852.1,84.4,2.2
2026-08-13,OKT-DN4-02,12255,12312,929.8,84.3,0.46
2026-08-13,OKT-DN4-03,22267,23411,894.8,84.1,5.14
2026-08-13,OKT-DN4-04,16369,16197,811.0,82.3,-1.05
2026-08-13,OKT-DN4-05,15105,15945,796.3,88.0,5.56
2026-08-13,OKT-DN4-06,9373,9616,810.3,83.5,2.6
2026-08-13,OKT-DN4-07,12831,12753,689.0,86.2,-0.61
2026-08-13,OKT-DN4-08,20235,21114,816.9,85.1,4.34
2026-08-13,OKT-DN4-09,9600,9639,912.7,78.1,0.4
2026-08-13,OKT-DN5-01,57852,56735,890.9,87.0,-1.93
2026-08-13,OKT-DN5-02,12634,12612,788.0,83.4,-0.17
2026-08-13,OKT-DN5-03,17955,17602,850.3,84.5,-1.97
2026-08-13,OKT-DN5-04,35044,33446,887.6,84.3,-4.56
2026-08-13,OKT-DN5-05,15049,14614,686.2,84.6,-2.89
2026-08-13,OKT-DN5-06,29890,30569,907.9,86.5,2.27
2026-08-13,OKT-OK1-01,70413,69492,734.7,81.1,-1.31
2026-08-13,OKT-OK1-02,15056,14551,714.9,78.4,-3.36
2026-08-13,OKT-OK1-03,7757,7330,934.2,86.6,-5.51
2026-08-13,OKT-OK1-04,12440,12695,716.7,87.8,2.05
2026-08-13,OKT-OK2-01,54052,56211,830.2,83.8,3.99
2026-08-13,OKT-OK2-02,15998,15181,922.0,84.2,-5.11
2026-08-13,OKT-OK3-01,58345,59560,675.9,84.4,2.08
2026-08-13,OKT-OK3-02,16754,17306,757.2,78.6,3.29
2026-08-13,OKT-OK3-03,13663,13679,905.3,88.0,0.12
2026-08-13,OKT-OK4-01,30107,28693,906.4,86.0,-4.7
2026-08-13,OKT-OK4-02,75011,76469,675.2,82.9,1.94
2026-08-13,OKT-OK9-01,18808,18844,711.2,87.9,0.19
2026-08-13,OKT-OK9-02,12860,13423,712.8,82.9,4.37
2026-08-13,OKT-OK9-03,12275,12153,705.7,88.1,-0.99
2026-08-13,OKT-OK9-04,9742,9704,924.4,77.9,-0.39
2026-08-13,OKT-OK9-05,14142,14313,775.3,85.1,1.21
2026-08-13,OKT-OK9-06,62514,61114,831.9,78.6,-2.24
2026-08-13,OKT-OK9-07,18031,17520,781.7,86.7,-2.83
2026-08-13,OKT-OK9-08,9354,9878,880.9,77.0,5.6
2026-08-13,OKT-OK9-09,5040,4836,664.5,85.5,-4.06
2026-08-13,OKT-O12-01,5368,5392,899.0,87.6,0.45
2026-08-13,OKT-O12-02,16853,16189,921.0,84.6,-3.94
2026-08-13,OKT-O12-03,70904,67477,859.1,82.4,-4.83
2026-08-13,OKT-O12-04,16134,16861,724.2,85.6,4.51
2026-08-13,OKT-O11-01,20076,20559,901.7,85.7,2.4
2026-08-13,OKT-O11-02,27540,26993,763.3,81.2,-1.99
2026-08-14,OKT-DN1-01,86971,88886,869.8,84.4,2.2
2026-08-14,OKT-DN1-02,8965,8907,727.2,76.6,-0.65
2026-08-14,OKT-DN4-01,10438,10874,915.1,85.4,4.18
2026-08-14,OKT-DN4-02,11794,11950,856.9,85.4,1.33
2026-08-14,OKT-DN4-03,21429,20175,738.0,85.8,-5.85
2026-08-14,OKT-DN4-04,15753,16141,835.6,80.6,2.46
2026-08-14,OKT-DN4-05,14537,14964,750.2,88.0,2.94
2026-08-14,OKT-DN4-06,9020,9184,934.0,86.8,1.81
2026-08-14,OKT-DN4-07,12348,12167,764.7,81.8,-1.47
2026-08-14,OKT-DN4-08,19474,19064,732.2,86.2,-2.1
2026-08-14,OKT-DN4-09,9239,9588,785.1,85.3,3.77
2026-08-14,OKT-DN5-01,55997,55977,845.2,77.2,-0.04
2026-08-14,OKT-DN5-02,12158,12436,889.9,80.0,2.28
2026-08-14,OKT-DN5-03,17280,16294,837.0,84.0,-5.71
2026-08-14,OKT-DN5-04,33725,35372,870.1,80.4,4.88
2026-08-14,OKT-DN5-05,14483,14033,790.2,79.5,-3.1
2026-08-14,OKT-DN5-06,28765,29037,838.1,85.6,0.95
2026-08-14,OKT-OK1-01,68154,67648,815.6,81.1,-0.74
2026-08-14,OKT-OK1-02,14490,13762,880.0,85.6,-5.02
2026-08-14,OKT-OK1-03,7465,7878,699.2,85.8,5.53
2026-08-14,OKT-OK1-04,11971,12670,923.0,77.8,5.84
2026-08-14,OKT-OK2-01,52319,53564,739.8,78.9,2.38
2026-08-14,OKT-OK2-02,15396,14493,797.5,78.0,-5.86
2026-08-14,OKT-OK3-01,56474,58274,710.7,78.8,3.19
2026-08-14,OKT-OK3-02,16124,15696,823.5,80.0,-2.65
2026-08-14,OKT-OK3-03,13149,13116,707.5,84.7,-0.25
2026-08-14,OKT-OK4-01,28975,28610,816.2,86.2,-1.26
2026-08-14,OKT-OK4-02,72605,72320,789.2,78.2,-0.39
2026-08-14,OKT-OK9-01,18100,17188,765.9,82.9,-5.04
2026-08-14,OKT-OK9-02,12377,12667,825.7,87.9,2.35
2026-08-14,OKT-OK9-03,11813,11730,758.1,79.0,-0.7
2026-08-14,OKT-OK9-04,9376,9405,751.1,81.6,0.31
2026-08-14,OKT-OK9-05,13610,13092,857.7,76.8,-3.8
2026-08-14,OKT-OK9-06,60509,57673,886.2,83.4,-4.69
2026-08-14,OKT-OK9-07,17352,17643,719.9,77.0,1.68
